customer_id,contract_type,tenure_months,internet_service,phone_service,streaming_tv,tech_support,monthly_charges,total_charges,payment_method
CUST0918,Month-to-Month,6,No Internet,Yes,Yes,No,69.86,419.13,Credit Card
CUST0919,One Year,71,No Internet,Yes,No,No,86.64,6151.42,Mailed Check
CUST0920,Month-to-Month,26,No Internet,Yes,No,Yes,108.74,2827.35,Bank Transfer
CUST0921,Month-to-Month,8,DSL,Yes,No,No,88.59,708.71,Credit Card
CUST0922,Month-to-Month,4,DSL,Yes,Yes,Yes,111.16,444.66,Credit Card
CUST0923,One Year,21,DSL,No,No,Yes,46.58,978.16,Credit Card
CUST0924,One Year,31,Fiber Optic,Yes,No,Yes,74.31,2303.7,Bank Transfer
CUST0925,Month-to-Month,21,DSL,Yes,No,No,97.15,2040.2,Credit Card
CUST0926,Two Year,25,Fiber Optic,Yes,No,No,38.28,957.0,Credit Card
CUST0927,Month-to-Month,15,Fiber Optic,Yes,Yes,No,94.03,1410.45,Mailed Check
CUST0928,Month-to-Month,35,No Internet,Yes,No,No,113.96,3988.61,Mailed Check
CUST0929,Month-to-Month,49,Fiber Optic,Yes,Yes,No,118.2,5791.58,Mailed Check
CUST0930,Month-to-Month,43,No Internet,Yes,No,No,98.07,4216.89,Credit Card
CUST0931,Two Year,41,Fiber Optic,Yes,No,No,55.95,2294.07,Mailed Check
CUST0932,Month-to-Month,37,Fiber Optic,Yes,No,No,65.03,2406.05,Electronic Check
CUST0933,Month-to-Month,57,DSL,Yes,No,No,69.64,3969.65,Mailed Check
CUST0934,Month-to-Month,42,DSL,No,No,No,103.99,4367.68,Mailed Check
CUST0935,One Year,47,DSL,No,Yes,No,53.12,2496.72,Credit Card
CUST0936,Month-to-Month,61,No Internet,No,No,No,86.76,5292.23,Electronic Check
CUST0937,One Year,14,Fiber Optic,Yes,No,Yes,54.2,758.8,Mailed Check
CUST0938,Month-to-Month,68,No Internet,Yes,Yes,No,96.44,6558.01,Credit Card
CUST0939,Month-to-Month,53,Fiber Optic,No,Yes,Yes,71.11,3768.82,Electronic Check
CUST0940,Two Year,34,No Internet,Yes,Yes,No,59.45,2021.28,Mailed Check
CUST0941,Month-to-Month,24,Fiber Optic,Yes,Yes,Yes,70.43,1690.27,Credit Card
CUST0942,Two Year,20,No Internet,Yes,No,Yes,36.61,732.12,Electronic Check
CUST0943,Month-to-Month,69,DSL,Yes,Yes,Yes,79.82,5507.68,Mailed Check
CUST0944,Two Year,30,Fiber Optic,Yes,No,No,38.96,1168.69,Electronic Check
CUST0945,Month-to-Month,7,No Internet,Yes,No,No,113.34,793.38,Electronic Check
CUST0946,One Year,36,Fiber Optic,Yes,Yes,Yes,57.46,2068.53,Credit Card
CUST0947,Month-to-Month,38,Fiber Optic,Yes,No,Yes,70.6,2682.68,Bank Transfer
CUST0948,Month-to-Month,52,No Internet,Yes,Yes,No,92.92,4832.01,Electronic Check
CUST0949,Month-to-Month,15,Fiber Optic,Yes,No,No,88.86,1332.96,Electronic Check
CUST0950,Month-to-Month,46,Fiber Optic,Yes,Yes,Yes,62.75,2886.55,Electronic Check
CUST0951,Month-to-Month,23,DSL,Yes,Yes,Yes,60.44,1390.01,Electronic Check
CUST0952,Month-to-Month,12,No Internet,Yes,Yes,No,119.28,1431.41,Electronic Check
CUST0953,One Year,44,Fiber Optic,Yes,Yes,No,55.48,2440.9,Bank Transfer
CUST0954,One Year,15,DSL,Yes,No,No,56.92,853.83,Credit Card
CUST0955,One Year,49,DSL,Yes,Yes,No,54.96,2692.9,Bank Transfer
CUST0956,One Year,21,No Internet,Yes,No,No,53.81,1130.05,Credit Card
CUST0957,Month-to-Month,15,No Internet,Yes,Yes,No,80.69,1210.39,Bank Transfer
CUST0958,Month-to-Month,14,No Internet,Yes,No,No,98.94,1385.2,Credit Card
CUST0959,Month-to-Month,42,DSL,Yes,No,Yes,112.97,4744.69,Mailed Check
CUST0960,Two Year,15,Fiber Optic,Yes,No,Yes,43.84,657.53,Electronic Check
CUST0961,Month-to-Month,63,Fiber Optic,Yes,Yes,No,110.42,6956.57,Credit Card
CUST0962,Month-to-Month,68,DSL,Yes,No,No,67.29,4575.95,Credit Card
CUST0963,One Year,27,No Internet,Yes,Yes,Yes,79.01,2133.19,Electronic Check
CUST0964,Month-to-Month,53,DSL,No,Yes,No,62.23,3298.22,Mailed Check
CUST0965,Two Year,52,Fiber Optic,No,No,No,69.35,3606.39,Electronic Check
CUST0966,Two Year,63,DSL,Yes,No,Yes,64.66,4073.45,Credit Card
CUST0967,Month-to-Month,53,DSL,Yes,No,No,87.57,4641.02,Credit Card
CUST0968,Month-to-Month,57,DSL,Yes,No,No,64.66,3685.62,Electronic Check
CUST0969,Month-to-Month,52,DSL,No,No,Yes,117.58,6114.35,Bank Transfer
CUST0970,One Year,43,DSL,Yes,No,No,82.0,3525.92,Electronic Check
CUST0971,Month-to-Month,7,Fiber Optic,Yes,No,No,105.28,736.97,Credit Card
CUST0972,One Year,42,No Internet,Yes,Yes,No,85.05,3572.1,Credit Card
CUST0973,One Year,4,DSL,Yes,No,No,86.77,347.06,Credit Card
CUST0974,Month-to-Month,69,Fiber Optic,Yes,Yes,No,110.18,7602.57,Mailed Check
CUST0975,Month-to-Month,5,Fiber Optic,Yes,Yes,No,101.4,507.0,Electronic Check
CUST0976,One Year,41,No Internet,Yes,No,No,45.66,1871.99,Mailed Check
CUST0977,Month-to-Month,4,No Internet,Yes,Yes,No,107.81,431.26,Electronic Check
CUST0978,Two Year,2,Fiber Optic,Yes,Yes,No,53.94,107.88,Mailed Check
CUST0979,Month-to-Month,67,Fiber Optic,Yes,Yes,No,106.46,7133.08,Bank Transfer
CUST0980,One Year,21,Fiber Optic,Yes,No,No,59.82,1256.27,Credit Card
CUST0981,Two Year,70,Fiber Optic,Yes,No,No,35.32,2472.64,Credit Card
CUST0982,Two Year,43,DSL,No,Yes,Yes,67.63,2908.08,Electronic Check
CUST0983,Month-to-Month,69,DSL,Yes,Yes,Yes,116.1,8011.22,Credit Card
CUST0984,Month-to-Month,9,DSL,Yes,Yes,No,77.46,697.14,Mailed Check
CUST0985,One Year,28,DSL,Yes,No,No,46.15,1292.19,Bank Transfer
CUST0986,Month-to-Month,26,Fiber Optic,Yes,No,No,83.48,2170.48,Mailed Check
CUST0987,Month-to-Month,3,Fiber Optic,Yes,No,No,117.6,352.79,Mailed Check
CUST0988,Two Year,49,Fiber Optic,Yes,Yes,Yes,44.78,2194.42,Electronic Check
CUST0989,Month-to-Month,17,Fiber Optic,Yes,No,No,106.71,1814.12,Credit Card
CUST0990,Month-to-Month,63,Fiber Optic,Yes,No,No,111.32,7013.47,Mailed Check
CUST0991,Month-to-Month,55,DSL,Yes,Yes,No,86.14,4737.5,Electronic Check
CUST0992,One Year,23,No Internet,No,Yes,No,64.62,1486.31,Mailed Check
CUST0993,One Year,34,DSL,Yes,Yes,No,57.32,1948.91,Mailed Check
CUST0994,Month-to-Month,69,No Internet,No,No,No,114.77,7919.39,Mailed Check
CUST0995,Month-to-Month,15,DSL,Yes,No,No,105.3,1579.44,Electronic Check
CUST0996,Month-to-Month,47,DSL,Yes,No,No,73.63,3460.5,Bank Transfer
CUST0997,One Year,3,Fiber Optic,Yes,No,No,69.58,208.74,Mailed Check
CUST0998,Month-to-Month,28,No Internet,Yes,No,No,83.25,2331.14,Mailed Check
CUST0999,Two Year,3,Fiber Optic,Yes,No,No,47.68,143.04,Electronic Check
CUST1000,Month-to-Month,4,Fiber Optic,Yes,Yes,No,109.89,439.54,Credit Card
CUST1001,Two Year,31,Fiber Optic,Yes,No,No,48.0,1487.95,Bank Transfer
CUST1002,Month-to-Month,45,No Internet,Yes,No,No,107.07,4818.18,Electronic Check
CUST1003,One Year,59,No Internet,No,No,Yes,50.21,2962.46,Credit Card
CUST1004,Month-to-Month,45,No Internet,Yes,Yes,No,113.6,5112.02,Electronic Check
CUST1005,Month-to-Month,37,DSL,No,Yes,Yes,70.32,2601.77,Electronic Check
CUST1006,Two Year,65,DSL,Yes,Yes,No,64.85,4214.94,Bank Transfer
CUST1007,Two Year,9,No Internet,Yes,Yes,No,37.41,336.65,Bank Transfer
CUST1008,Month-to-Month,17,DSL,Yes,Yes,Yes,61.15,1039.62,Bank Transfer
CUST1009,One Year,65,No Internet,Yes,No,Yes,66.8,4341.94,Bank Transfer
CUST1010,One Year,3,Fiber Optic,Yes,No,No,69.2,207.6,Credit Card
CUST1011,Two Year,26,Fiber Optic,Yes,No,No,49.98,1299.37,Mailed Check
CUST1012,Month-to-Month,53,No Internet,Yes,No,No,118.53,6282.23,Electronic Check
CUST1013,Month-to-Month,31,Fiber Optic,Yes,No,No,70.95,2199.51,Bank Transfer
CUST1014,Month-to-Month,26,No Internet,Yes,Yes,Yes,81.67,2123.31,Mailed Check
CUST1015,Month-to-Month,23,DSL,Yes,Yes,Yes,105.17,2418.96,Credit Card
CUST1016,Two Year,30,No Internet,Yes,Yes,No,44.96,1348.8,Bank Transfer
CUST1017,Month-to-Month,10,Fiber Optic,Yes,No,Yes,94.87,948.67,Electronic Check
CUST1018,Month-to-Month,64,DSL,Yes,Yes,No,91.79,5874.81,Mailed Check
CUST1019,One Year,22,DSL,Yes,No,No,66.94,1472.69,Bank Transfer
CUST1020,One Year,15,DSL,Yes,Yes,No,62.15,932.29,Electronic Check
CUST1021,Month-to-Month,56,DSL,Yes,No,Yes,86.55,4846.7,Mailed Check
CUST1022,Month-to-Month,20,No Internet,Yes,Yes,No,69.33,1386.54,Electronic Check
CUST1023,Two Year,47,DSL,Yes,No,No,63.73,2995.52,Credit Card
CUST1024,Month-to-Month,53,Fiber Optic,Yes,Yes,No,75.03,3976.73,Bank Transfer
CUST1025,One Year,53,No Internet,Yes,Yes,No,68.02,3604.96,Bank Transfer
CUST1026,One Year,1,Fiber Optic,Yes,No,No,76.53,76.53,Electronic Check
CUST1027,Month-to-Month,2,Fiber Optic,Yes,No,Yes,61.61,123.21,Mailed Check
CUST1028,Two Year,58,Fiber Optic,Yes,No,No,52.65,3053.56,Bank Transfer
CUST1029,One Year,19,No Internet,Yes,No,No,82.57,1568.9,Electronic Check
CUST1030,Month-to-Month,62,Fiber Optic,Yes,No,No,85.74,5315.77,Credit Card
CUST1031,One Year,12,Fiber Optic,Yes,No,Yes,52.16,625.95,Bank Transfer
CUST1032,One Year,26,No Internet,Yes,Yes,Yes,74.59,1939.24,Electronic Check
CUST1033,One Year,27,No Internet,Yes,Yes,No,84.16,2272.22,Mailed Check
CUST1034,Two Year,29,Fiber Optic,Yes,Yes,Yes,65.28,1892.99,Bank Transfer
CUST1035,Month-to-Month,15,DSL,No,No,No,65.62,984.35,Bank Transfer
CUST1036,Month-to-Month,46,No Internet,Yes,No,No,106.86,4915.38,Credit Card
CUST1037,Month-to-Month,1,Fiber Optic,Yes,No,No,119.49,119.49,Electronic Check
CUST1038,Month-to-Month,60,No Internet,Yes,Yes,Yes,91.87,5512.32,Mailed Check
CUST1039,Month-to-Month,57,DSL,Yes,Yes,No,100.97,5755.11,Credit Card
CUST1040,Two Year,3,DSL,Yes,No,No,60.96,182.88,Credit Card
CUST1041,One Year,18,DSL,Yes,Yes,No,68.94,1240.91,Credit Card
CUST1042,One Year,52,DSL,Yes,No,No,72.38,3763.92,Electronic Check
CUST1043,One Year,60,Fiber Optic,Yes,Yes,Yes,62.71,3762.4,Electronic Check
CUST1044,Two Year,34,DSL,No,Yes,No,50.33,1711.35,Bank Transfer
CUST1045,Month-to-Month,60,Fiber Optic,Yes,No,Yes,86.73,5203.56,Electronic Check
CUST1046,Two Year,26,DSL,No,Yes,No,50.67,1317.52,Credit Card
CUST1047,Month-to-Month,19,Fiber Optic,Yes,Yes,No,82.55,1568.51,Electronic Check
CUST1048,Two Year,22,No Internet,Yes,No,Yes,69.58,1530.82,Mailed Check
CUST1049,One Year,33,Fiber Optic,Yes,No,No,77.27,2550.02,Bank Transfer
CUST1050,Month-to-Month,38,DSL,Yes,No,Yes,82.25,3125.43,Credit Card
CUST1051,One Year,35,Fiber Optic,Yes,No,Yes,85.72,3000.34,Bank Transfer
CUST1052,Month-to-Month,67,DSL,Yes,Yes,No,73.56,4928.47,Electronic Check
CUST1053,Month-to-Month,10,DSL,No,Yes,No,99.38,993.85,Bank Transfer
CUST1054,One Year,15,No Internet,Yes,No,Yes,66.25,993.78,Bank Transfer
CUST1055,Month-to-Month,11,Fiber Optic,Yes,Yes,No,63.36,696.95,Electronic Check
CUST1056,Month-to-Month,24,Fiber Optic,Yes,Yes,Yes,67.26,1614.26,Bank Transfer
CUST1057,Two Year,4,DSL,Yes,No,Yes,60.79,243.18,Electronic Check
CUST1058,One Year,13,No Internet,No,Yes,Yes,66.27,861.51,Credit Card
CUST1059,Two Year,57,Fiber Optic,Yes,No,Yes,51.58,2940.07,Bank Transfer
CUST1060,One Year,37,Fiber Optic,Yes,Yes,Yes,68.49,2534.21,Mailed Check
CUST1061,Month-to-Month,48,Fiber Optic,Yes,Yes,No,95.56,4586.86,Mailed Check
CUST1062,Month-to-Month,71,DSL,Yes,Yes,No,89.7,6368.5,Credit Card
CUST1063,One Year,1,Fiber Optic,Yes,No,No,60.08,60.08,Electronic Check
CUST1064,Two Year,60,No Internet,Yes,Yes,No,66.03,3961.88,Electronic Check
CUST1065,Month-to-Month,12,Fiber Optic,Yes,No,No,103.83,1245.99,Bank Transfer
CUST1066,Two Year,21,Fiber Optic,Yes,No,Yes,62.88,1320.41,Bank Transfer
CUST1067,Two Year,11,Fiber Optic,Yes,Yes,Yes,45.01,495.13,Mailed Check
CUST1068,One Year,44,DSL,Yes,No,Yes,89.43,3934.88,Mailed Check
CUST1069,Two Year,58,DSL,Yes,No,No,45.81,2657.07,Electronic Check
CUST1070,Month-to-Month,44,Fiber Optic,Yes,No,No,75.44,3319.38,Mailed Check
CUST1071,Two Year,34,No Internet,No,Yes,No,43.72,1486.35,Electronic Check
CUST1072,One Year,25,Fiber Optic,Yes,No,No,67.03,1675.73,Credit Card
CUST1073,Month-to-Month,4,DSL,Yes,No,No,74.6,298.41,Credit Card
CUST1074,Two Year,64,DSL,No,Yes,No,48.43,3099.5,Mailed Check
CUST1075,Month-to-Month,16,Fiber Optic,Yes,Yes,Yes,111.44,1783.12,Bank Transfer
CUST1076,Month-to-Month,10,No Internet,Yes,Yes,Yes,93.5,934.97,Mailed Check
CUST1077,One Year,66,No Internet,Yes,Yes,No,67.74,4470.85,Mailed Check
CUST1078,Month-to-Month,35,Fiber Optic,Yes,Yes,Yes,109.87,3845.38,Mailed Check
CUST1079,Month-to-Month,6,DSL,Yes,No,Yes,76.92,461.54,Bank Transfer
CUST1080,Two Year,19,Fiber Optic,Yes,Yes,No,50.76,964.44,Mailed Check
CUST1081,Month-to-Month,59,DSL,Yes,No,No,64.99,3834.59,Bank Transfer
CUST1082,Month-to-Month,53,Fiber Optic,Yes,No,No,114.92,6090.5,Mailed Check
CUST1083,Month-to-Month,8,No Internet,No,No,No,84.26,674.05,Bank Transfer
CUST1084,Month-to-Month,10,Fiber Optic,Yes,No,No,83.62,836.21,Bank Transfer
CUST1085,One Year,67,Fiber Optic,No,Yes,No,63.8,4274.72,Bank Transfer
CUST1086,One Year,38,Fiber Optic,Yes,No,Yes,78.76,2993.03,Bank Transfer
CUST1087,Two Year,29,Fiber Optic,Yes,No,No,50.45,1462.95,Bank Transfer
CUST1088,One Year,15,DSL,Yes,Yes,No,62.18,932.76,Credit Card
CUST1089,Month-to-Month,23,Fiber Optic,No,Yes,No,108.0,2483.93,Electronic Check
CUST1090,Two Year,46,DSL,Yes,Yes,No,41.72,1918.95,Electronic Check
CUST1091,One Year,28,Fiber Optic,Yes,Yes,No,62.58,1752.11,Bank Transfer
CUST1092,One Year,26,DSL,Yes,Yes,No,49.93,1298.23,Electronic Check
CUST1093,One Year,10,DSL,Yes,Yes,Yes,85.3,852.95,Bank Transfer
CUST1094,Two Year,47,No Internet,Yes,Yes,No,49.94,2347.19,Mailed Check
CUST1095,One Year,4,No Internet,No,No,No,83.84,335.37,Credit Card
CUST1096,Month-to-Month,55,No Internet,Yes,Yes,Yes,73.15,4023.31,Mailed Check
CUST1097,One Year,66,DSL,Yes,No,Yes,73.77,4868.84,Mailed Check
CUST1098,Month-to-Month,67,Fiber Optic,Yes,No,No,94.95,6361.86,Bank Transfer
CUST1099,Month-to-Month,7,DSL,No,No,No,93.18,652.24,Mailed Check
CUST1100,Month-to-Month,55,No Internet,No,Yes,No,111.56,6135.89,Credit Card
CUST1101,Month-to-Month,31,Fiber Optic,Yes,No,No,66.09,2048.92,Mailed Check
CUST1102,Month-to-Month,19,DSL,Yes,Yes,No,80.82,1535.61,Credit Card
CUST1103,Month-to-Month,28,Fiber Optic,Yes,Yes,No,92.3,2584.26,Credit Card
CUST1104,One Year,28,DSL,Yes,No,Yes,73.11,2047.17,Bank Transfer
CUST1105,Two Year,19,DSL,Yes,Yes,Yes,49.61,942.55,Credit Card
CUST1106,Two Year,20,DSL,Yes,Yes,No,44.47,889.45,Mailed Check
CUST1107,Month-to-Month,13,DSL,Yes,Yes,No,83.98,1091.72,Bank Transfer
CUST1108,One Year,43,No Internet,Yes,Yes,No,60.93,2620.0,Credit Card
CUST1109,Two Year,11,DSL,Yes,Yes,No,53.61,589.69,Credit Card
CUST1110,Month-to-Month,48,No Internet,Yes,No,No,65.45,3141.79,Electronic Check
CUST1111,One Year,15,Fiber Optic,Yes,Yes,Yes,46.1,691.51,Bank Transfer
CUST1112,One Year,17,Fiber Optic,No,No,Yes,61.32,1042.4,Electronic Check
CUST1113,Month-to-Month,54,DSL,Yes,No,No,81.39,4394.79,Credit Card
CUST1114,Two Year,50,Fiber Optic,Yes,No,Yes,34.67,1733.62,Electronic Check
CUST1115,Two Year,28,Fiber Optic,No,No,No,44.95,1258.58,Mailed Check
CUST1116,Month-to-Month,4,DSL,Yes,No,No,84.28,337.12,Mailed Check
CUST1117,Month-to-Month,22,DSL,Yes,No,No,85.74,1886.34,Credit Card
CUST1118,Month-to-Month,39,DSL,No,No,No,73.61,2870.64,Electronic Check
CUST1119,Month-to-Month,34,Fiber Optic,Yes,Yes,No,87.35,2970.0,Electronic Check
CUST1120,Month-to-Month,44,Fiber Optic,Yes,No,No,117.2,5156.59,Bank Transfer
CUST1121,Month-to-Month,42,DSL,Yes,No,Yes,111.03,4663.14,Mailed Check
CUST1122,Month-to-Month,40,Fiber Optic,Yes,No,No,68.71,2748.56,Mailed Check
CUST1123,Two Year,12,Fiber Optic,Yes,No,No,43.19,518.25,Bank Transfer
CUST1124,Month-to-Month,2,Fiber Optic,No,Yes,No,116.01,232.02,Mailed Check
CUST1125,Month-to-Month,28,Fiber Optic,Yes,Yes,No,91.6,2564.94,Electronic Check
CUST1126,Month-to-Month,67,Fiber Optic,No,No,Yes,92.27,6182.11,Electronic Check
CUST1127,Month-to-Month,71,Fiber Optic,No,Yes,No,106.84,7585.86,Mailed Check
CUST1128,Month-to-Month,10,Fiber Optic,Yes,No,Yes,78.88,788.81,Bank Transfer
CUST1129,Month-to-Month,57,DSL,Yes,Yes,No,88.91,5068.12,Credit Card
CUST1130,Month-to-Month,37,Fiber Optic,Yes,No,No,118.12,4370.43,Credit Card
CUST1131,Two Year,64,Fiber Optic,Yes,No,No,42.59,2725.89,Credit Card
CUST1132,Two Year,40,No Internet,Yes,Yes,Yes,42.8,1712.15,Credit Card
CUST1133,Month-to-Month,60,No Internet,No,Yes,Yes,67.99,4079.62,Electronic Check
CUST1134,Month-to-Month,48,Fiber Optic,Yes,Yes,No,72.26,3468.28,Credit Card
CUST1135,One Year,19,No Internet,Yes,No,No,89.58,1702.07,Electronic Check
CUST1136,One Year,33,Fiber Optic,Yes,No,No,79.06,2608.82,Electronic Check
CUST1137,Month-to-Month,44,Fiber Optic,Yes,Yes,No,61.28,2696.47,Credit Card
CUST1138,Two Year,37,No Internet,Yes,Yes,No,58.77,2174.36,Credit Card
CUST1139,One Year,36,No Internet,No,No,No,84.2,3031.04,Credit Card
CUST1140,Month-to-Month,21,DSL,Yes,No,No,60.57,1272.04,Mailed Check
CUST1141,One Year,2,DSL,Yes,Yes,No,87.58,175.16,Mailed Check
CUST1142,Two Year,31,DSL,Yes,Yes,No,36.3,1125.41,Bank Transfer
CUST1143,One Year,30,Fiber Optic,Yes,No,No,71.79,2153.68,Electronic Check
CUST1144,Month-to-Month,44,Fiber Optic,Yes,No,No,115.22,5069.83,Credit Card
CUST1145,Month-to-Month,12,DSL,Yes,No,No,112.75,1353.01,Mailed Check
CUST1146,Month-to-Month,51,No Internet,Yes,No,No,87.41,4458.1,Bank Transfer
CUST1147,Month-to-Month,49,Fiber Optic,Yes,No,Yes,84.65,4148.05,Electronic Check
CUST1148,One Year,24,No Internet,Yes,No,Yes,67.22,1613.27,Electronic Check
CUST1149,Two Year,24,Fiber Optic,Yes,No,No,30.46,731.09,Electronic Check
CUST1150,One Year,60,DSL,Yes,Yes,No,66.24,3974.23,Mailed Check
CUST1151,Two Year,11,DSL,Yes,Yes,No,41.17,452.89,Credit Card
CUST1152,Month-to-Month,13,DSL,Yes,Yes,No,71.2,925.63,Credit Card
CUST1153,Two Year,64,Fiber Optic,Yes,No,Yes,51.87,3319.81,Electronic Check
CUST1154,One Year,20,Fiber Optic,Yes,No,Yes,69.4,1387.95,Electronic Check
CUST1155,Month-to-Month,71,DSL,Yes,Yes,No,89.5,6354.27,Bank Transfer
CUST1156,One Year,28,Fiber Optic,Yes,No,No,80.03,2240.95,Bank Transfer
CUST1157,Month-to-Month,2,Fiber Optic,Yes,Yes,No,68.88,137.75,Electronic Check
CUST1158,One Year,43,DSL,No,Yes,Yes,66.24,2848.33,Bank Transfer
CUST1159,Month-to-Month,8,DSL,Yes,Yes,No,101.02,808.19,Mailed Check
CUST1160,Month-to-Month,13,Fiber Optic,Yes,No,No,73.71,958.17,Electronic Check
CUST1161,One Year,35,DSL,Yes,No,Yes,52.13,1824.7,Bank Transfer
CUST1162,One Year,23,No Internet,Yes,No,No,62.91,1446.89,Electronic Check
CUST1163,Month-to-Month,46,Fiber Optic,Yes,No,No,113.32,5212.52,Credit Card
CUST1164,Month-to-Month,15,DSL,Yes,Yes,Yes,79.56,1193.46,Mailed Check
CUST1165,Month-to-Month,2,Fiber Optic,Yes,No,No,68.01,136.03,Electronic Check
CUST1166,One Year,61,Fiber Optic,Yes,Yes,Yes,82.14,5010.76,Credit Card
CUST1167,Two Year,64,Fiber Optic,No,Yes,Yes,54.24,3471.13,Electronic Check
CUST1168,Two Year,52,Fiber Optic,Yes,Yes,Yes,49.78,2588.59,Credit Card
CUST1169,Month-to-Month,36,No Internet,Yes,No,No,85.48,3077.32,Bank Transfer
CUST1170,One Year,67,Fiber Optic,Yes,Yes,No,58.37,3910.69,Credit Card
CUST1171,Month-to-Month,69,DSL,Yes,Yes,No,62.01,4278.94,Mailed Check
CUST1172,One Year,67,Fiber Optic,Yes,No,No,82.36,5517.8,Mailed Check
CUST1173,Month-to-Month,47,Fiber Optic,Yes,Yes,No,77.89,3660.92,Bank Transfer
CUST1174,Month-to-Month,2,DSL,Yes,No,No,110.71,221.41,Electronic Check
CUST1175,One Year,44,No Internet,Yes,Yes,No,61.96,2726.45,Mailed Check
CUST1176,Month-to-Month,64,No Internet,Yes,Yes,No,87.24,5583.1,Bank Transfer
CUST1177,One Year,28,No Internet,Yes,Yes,Yes,68.77,1925.46,Mailed Check
CUST1178,Two Year,54,Fiber Optic,Yes,Yes,No,34.42,1858.9,Bank Transfer
CUST1179,Month-to-Month,67,No Internet,No,Yes,No,62.43,4182.56,Mailed Check
CUST1180,Month-to-Month,36,Fiber Optic,Yes,No,No,113.57,4088.43,Bank Transfer
CUST1181,Two Year,63,DSL,Yes,No,Yes,59.06,3720.69,Mailed Check
CUST1182,One Year,25,No Internet,Yes,Yes,No,78.59,1964.67,Electronic Check
CUST1183,Month-to-Month,48,Fiber Optic,Yes,Yes,No,67.22,3226.7,Credit Card
CUST1184,Month-to-Month,39,DSL,Yes,No,No,68.61,2675.97,Mailed Check
CUST1185,One Year,47,DSL,Yes,Yes,Yes,47.56,2235.46,Bank Transfer
CUST1186,One Year,21,DSL,No,Yes,Yes,54.26,1139.39,Electronic Check
CUST1187,Month-to-Month,30,Fiber Optic,Yes,No,No,110.88,3326.26,Mailed Check
CUST1188,Month-to-Month,31,No Internet,No,No,No,105.11,3258.4,Bank Transfer
CUST1189,Two Year,26,DSL,Yes,No,No,49.25,1280.38,Credit Card
CUST1190,One Year,22,Fiber Optic,Yes,No,No,87.51,1925.26,Bank Transfer
CUST1191,Two Year,21,Fiber Optic,Yes,Yes,Yes,63.31,1329.61,Mailed Check
CUST1192,One Year,1,No Internet,Yes,Yes,No,65.33,65.33,Bank Transfer
CUST1193,Two Year,37,Fiber Optic,Yes,Yes,No,62.14,2299.07,Bank Transfer
CUST1194,Month-to-Month,46,Fiber Optic,Yes,No,No,98.71,4540.47,Credit Card
CUST1195,One Year,9,DSL,Yes,No,No,88.41,795.65,Mailed Check
CUST1196,Month-to-Month,17,DSL,No,Yes,No,98.64,1676.82,Mailed Check
CUST1197,One Year,47,DSL,Yes,Yes,No,49.68,2334.98,Credit Card
CUST1198,Month-to-Month,59,Fiber Optic,Yes,Yes,No,103.15,6085.96,Electronic Check
CUST1199,Month-to-Month,54,DSL,Yes,Yes,No,98.57,5322.68,Bank Transfer
CUST1200,Two Year,12,No Internet,Yes,Yes,No,35.67,428.09,Bank Transfer
CUST1201,Two Year,64,Fiber Optic,Yes,No,Yes,57.67,3690.57,Bank Transfer
CUST1202,Month-to-Month,6,DSL,Yes,No,No,86.97,521.81,Mailed Check
CUST1203,One Year,53,No Internet,Yes,Yes,No,70.1,3715.48,Mailed Check
CUST1204,Month-to-Month,16,DSL,Yes,Yes,No,60.09,961.36,Bank Transfer
CUST1205,Month-to-Month,5,DSL,Yes,Yes,No,93.6,467.99,Mailed Check
CUST1206,Two Year,46,Fiber Optic,Yes,Yes,No,61.48,2828.21,Credit Card
CUST1207,Month-to-Month,14,DSL,Yes,Yes,No,118.32,1656.52,Credit Card
CUST1208,Two Year,44,DSL,Yes,No,Yes,63.57,2796.94,Mailed Check
CUST1209,Month-to-Month,63,DSL,Yes,Yes,No,83.65,5269.82,Bank Transfer
CUST1210,One Year,52,No Internet,Yes,No,Yes,56.37,2931.34,Bank Transfer
CUST1211,One Year,26,Fiber Optic,Yes,No,No,53.9,1401.49,Bank Transfer
CUST1212,Month-to-Month,53,Fiber Optic,Yes,No,No,106.37,5637.52,Bank Transfer
CUST1213,Month-to-Month,29,Fiber Optic,Yes,Yes,Yes,74.98,2174.45,Mailed Check
CUST1214,Two Year,19,DSL,Yes,No,No,46.06,875.09,Electronic Check
CUST1215,One Year,47,Fiber Optic,No,No,No,62.47,2936.0,Electronic Check
CUST1216,Month-to-Month,8,DSL,Yes,Yes,No,88.27,706.19,Bank Transfer
CUST1217,Month-to-Month,23,Fiber Optic,Yes,Yes,No,112.58,2589.37,Bank Transfer
CUST1218,Month-to-Month,35,DSL,Yes,No,No,86.63,3031.97,Bank Transfer
CUST1219,Month-to-Month,53,Fiber Optic,Yes,Yes,No,77.09,4086.01,Electronic Check
CUST1220,Month-to-Month,58,No Internet,Yes,Yes,Yes,113.76,6598.13,Credit Card
CUST1221,Month-to-Month,5,DSL,Yes,Yes,No,111.69,558.47,Electronic Check
CUST1222,Two Year,16,No Internet,Yes,Yes,Yes,43.94,702.97,Mailed Check
CUST1223,One Year,17,DSL,Yes,Yes,Yes,74.4,1264.81,Electronic Check
CUST1224,Two Year,32,Fiber Optic,Yes,Yes,No,48.22,1543.01,Mailed Check
CUST1225,One Year,52,Fiber Optic,No,No,No,87.41,4545.35,Bank Transfer
