customer_id,customer_name,age,gender,city,signup_year
CUST1609,Customer_1609,33,Female,Pune,2019
CUST1610,Customer_1610,23,Male,Bangalore,2022
CUST1611,Customer_1611,25,Male,Jaipur,2022
CUST1612,Customer_1612,42,Male,Ahmedabad,2019
CUST1613,Customer_1613,35,Male,Bangalore,2019
CUST1614,Customer_1614,42,Male,Jaipur,2022
CUST1615,Customer_1615,29,Male,Chennai,2020
CUST1616,Customer_1616,32,Male,Kolkata,2023
CUST1617,Customer_1617,43,Female,Hyderabad,2024
CUST1618,Customer_1618,58,Male,Hyderabad,2023
CUST1619,Customer_1619,62,Female,Delhi,2020
CUST1620,Customer_1620,43,Male,Pune,2024
CUST1621,Customer_1621,64,Female,Ahmedabad,2019
CUST1622,Customer_1622,49,Male,Kolkata,2024
CUST1623,Customer_1623,27,Male,Kolkata,2022
CUST1624,Customer_1624,33,Male,Chennai,2023
CUST1625,Customer_1625,24,Male,Bangalore,2024
CUST1626,Customer_1626,34,Male,Pune,2022
CUST1627,Customer_1627,40,Female,Mumbai,2020
CUST1628,Customer_1628,43,Female,Kolkata,2024
CUST1629,Customer_1629,38,Female,Jaipur,2022
CUST1630,Customer_1630,39,Female,Mumbai,2020
CUST1631,Customer_1631,24,Male,Delhi,2019
CUST1632,Customer_1632,31,Male,Bangalore,2020
CUST1633,Customer_1633,32,Male,Bangalore,2020
CUST1634,Customer_1634,24,Male,Ahmedabad,2023
CUST1635,Customer_1635,26,Male,Kolkata,2022
CUST1636,Customer_1636,68,Male,Chennai,2024
CUST1637,Customer_1637,65,Male,Surat,2023
CUST1638,Customer_1638,25,Male,Surat,2021
CUST1639,Customer_1639,67,Female,Hyderabad,2020
CUST1640,Customer_1640,40,Female,Jaipur,2021
CUST1641,Customer_1641,46,Male,Mumbai,2023
CUST1642,Customer_1642,35,Female,Delhi,2022
CUST1643,Customer_1643,48,Female,Hyderabad,2023
CUST1644,Customer_1644,47,Male,Bangalore,2022
CUST1645,Customer_1645,69,Male,Mumbai,2022
CUST1646,Customer_1646,56,Male,Pune,2019
CUST1647,Customer_1647,52,Female,Kolkata,2020
CUST1648,Customer_1648,35,Female,Delhi,2023
CUST1649,Customer_1649,59,Male,Pune,2022
CUST1650,Customer_1650,56,Male,Chennai,2023
CUST1651,Customer_1651,34,Female,Kolkata,2023
CUST1652,Customer_1652,31,Male,Mumbai,2022
CUST1653,Customer_1653,48,Male,Kolkata,2024
CUST1654,Customer_1654,41,Female,Hyderabad,2021
CUST1655,Customer_1655,52,Female,Ahmedabad,2020
CUST1656,Customer_1656,61,Female,Hyderabad,2020
CUST1657,Customer_1657,62,Female,Chennai,2024
CUST1658,Customer_1658,51,Female,Jaipur,2019
CUST1659,Customer_1659,20,Male,Pune,2024
CUST1660,Customer_1660,54,Female,Hyderabad,2019
CUST1661,Customer_1661,60,Male,Ahmedabad,2019
CUST1662,Customer_1662,57,Female,Jaipur,2024
CUST1663,Customer_1663,43,Male,Hyderabad,2020
CUST1664,Customer_1664,40,Female,Bangalore,2021
CUST1665,Customer_1665,61,Male,Ahmedabad,2020
CUST1666,Customer_1666,56,Male,Pune,2020
CUST1667,Customer_1667,32,Male,Delhi,2020
CUST1668,Customer_1668,66,Male,Surat,2024
CUST1669,Customer_1669,21,Female,Jaipur,2024
CUST1670,Customer_1670,46,Female,Bangalore,2024
CUST1671,Customer_1671,39,Male,Delhi,2020
CUST1672,Customer_1672,42,Male,Mumbai,2021
CUST1673,Customer_1673,30,Male,Ahmedabad,2019
CUST1674,Customer_1674,35,Male,Bangalore,2023
CUST1675,Customer_1675,50,Male,Kolkata,2019
CUST1676,Customer_1676,33,Female,Mumbai,2019
CUST1677,Customer_1677,62,Male,Mumbai,2023
CUST1678,Customer_1678,59,Male,Jaipur,2020
CUST1679,Customer_1679,61,Male,Ahmedabad,2021
CUST1680,Customer_1680,19,Male,Bangalore,2021
CUST1681,Customer_1681,52,Male,Chennai,2019
CUST1682,Customer_1682,59,Female,Bangalore,2023
CUST1683,Customer_1683,51,Male,Hyderabad,2022
CUST1684,Customer_1684,47,Male,Mumbai,2020
CUST1685,Customer_1685,30,Male,Pune,2019
CUST1686,Customer_1686,30,Male,Mumbai,2021
CUST1687,Customer_1687,35,Male,Mumbai,2024
CUST1688,Customer_1688,49,Female,Surat,2024
CUST1689,Customer_1689,49,Female,Kolkata,2023
CUST1690,Customer_1690,52,Female,Chennai,2023
CUST1691,Customer_1691,56,Male,Delhi,2019
CUST1692,Customer_1692,63,Male,Delhi,2022
CUST1693,Customer_1693,69,Female,Kolkata,2021
CUST1694,Customer_1694,46,Female,Mumbai,2019
CUST1695,Customer_1695,66,Female,Delhi,2022
CUST1696,Customer_1696,46,Male,Ahmedabad,2023
CUST1697,Customer_1697,61,Male,Chennai,2024
CUST1698,Customer_1698,33,Male,Delhi,2020
CUST1699,Customer_1699,61,Female,Kolkata,2024
CUST1700,Customer_1700,64,Female,Hyderabad,2021
CUST1701,Customer_1701,27,Male,Delhi,2021
CUST1702,Customer_1702,47,Male,Chennai,2024
CUST1703,Customer_1703,42,Female,Jaipur,2024
CUST1704,Customer_1704,56,Male,Jaipur,2022
CUST1705,Customer_1705,37,Male,Ahmedabad,2019
CUST1706,Customer_1706,22,Male,Bangalore,2023
CUST1707,Customer_1707,18,Female,Bangalore,2022
CUST1708,Customer_1708,47,Male,Delhi,2020
CUST1709,Customer_1709,66,Male,Pune,2024
CUST1710,Customer_1710,20,Female,Hyderabad,2020
CUST1711,Customer_1711,62,Male,Kolkata,2020
CUST1712,Customer_1712,31,Male,Hyderabad,2022
CUST1713,Customer_1713,47,Male,Jaipur,2023
CUST1714,Customer_1714,67,Male,Delhi,2021
CUST1715,Customer_1715,21,Female,Chennai,2019
CUST1716,Customer_1716,35,Male,Kolkata,2021
CUST1717,Customer_1717,54,Male,Hyderabad,2023
CUST1718,Customer_1718,42,Female,Chennai,2021
CUST1719,Customer_1719,65,Female,Kolkata,2024
CUST1720,Customer_1720,18,Female,Hyderabad,2024
CUST1721,Customer_1721,63,Male,Ahmedabad,2022
CUST1722,Customer_1722,32,Male,Jaipur,2020
CUST1723,Customer_1723,26,Female,Mumbai,2023
CUST1724,Customer_1724,32,Male,Kolkata,2023
CUST1725,Customer_1725,66,Female,Jaipur,2021
CUST1726,Customer_1726,41,Female,Surat,2022
CUST1727,Customer_1727,21,Female,Pune,2021
CUST1728,Customer_1728,29,Male,Delhi,2021
CUST1729,Customer_1729,54,Male,Surat,2023
CUST1730,Customer_1730,54,Female,Chennai,2021
CUST1731,Customer_1731,60,Male,Kolkata,2020
CUST1732,Customer_1732,23,Male,Delhi,2021
CUST1733,Customer_1733,56,Female,Delhi,2020
CUST1734,Customer_1734,63,Female,Surat,2023
CUST1735,Customer_1735,41,Male,Surat,2022
CUST1736,Customer_1736,28,Male,Mumbai,2024
CUST1737,Customer_1737,30,Male,Hyderabad,2020
CUST1738,Customer_1738,51,Female,Kolkata,2022
CUST1739,Customer_1739,42,Female,Jaipur,2022
CUST1740,Customer_1740,24,Male,Bangalore,2020
CUST1741,Customer_1741,69,Male,Kolkata,2023
CUST1742,Customer_1742,21,Female,Kolkata,2019
CUST1743,Customer_1743,25,Male,Kolkata,2022
CUST1744,Customer_1744,37,Female,Delhi,2022
CUST1745,Customer_1745,46,Female,Chennai,2023
CUST1746,Customer_1746,68,Male,Delhi,2023
CUST1747,Customer_1747,62,Female,Chennai,2021
CUST1748,Customer_1748,63,Male,Surat,2023
CUST1749,Customer_1749,27,Male,Bangalore,2022
CUST1750,Customer_1750,60,Female,Delhi,2020
CUST1751,Customer_1751,51,Male,Chennai,2019
CUST1752,Customer_1752,43,Female,Delhi,2021
CUST1753,Customer_1753,58,Female,Pune,2020
CUST1754,Customer_1754,66,Male,Delhi,2019
CUST1755,Customer_1755,20,Male,Bangalore,2019
CUST1756,Customer_1756,23,Male,Bangalore,2019
CUST1757,Customer_1757,22,Male,Chennai,2024
CUST1758,Customer_1758,22,Male,Chennai,2020
CUST1759,Customer_1759,64,Male,Surat,2021
CUST1760,Customer_1760,40,Male,Bangalore,2021
CUST1761,Customer_1761,66,Female,Bangalore,2019
CUST1762,Customer_1762,26,Female,Mumbai,2020
CUST1763,Customer_1763,52,Female,Kolkata,2024
CUST1764,Customer_1764,37,Male,Ahmedabad,2019
CUST1765,Customer_1765,66,Male,Delhi,2023
CUST1766,Customer_1766,59,Female,Hyderabad,2021
CUST1767,Customer_1767,52,Male,Surat,2022
CUST1768,Customer_1768,67,Male,Kolkata,2019
CUST1769,Customer_1769,35,Female,Ahmedabad,2023
CUST1770,Customer_1770,34,Female,Mumbai,2021
CUST1771,Customer_1771,41,Female,Hyderabad,2024
CUST1772,Customer_1772,20,Male,Chennai,2020
CUST1773,Customer_1773,49,Female,Bangalore,2021
CUST1774,Customer_1774,52,Female,Pune,2020
CUST1775,Customer_1775,55,Female,Surat,2020
CUST1776,Customer_1776,30,Female,Jaipur,2024
CUST1777,Customer_1777,64,Female,Bangalore,2024
CUST1778,Customer_1778,42,Male,Pune,2019
CUST1779,Customer_1779,26,Male,Ahmedabad,2019
CUST1780,Customer_1780,21,Female,Chennai,2021
CUST1781,Customer_1781,31,Female,Hyderabad,2024
CUST1782,Customer_1782,54,Female,Ahmedabad,2023
CUST1783,Customer_1783,51,Male,Bangalore,2021
CUST1784,Customer_1784,28,Male,Bangalore,2022
CUST1785,Customer_1785,58,Female,Hyderabad,2020
CUST1786,Customer_1786,20,Female,Jaipur,2020
CUST1787,Customer_1787,45,Female,Pune,2019
CUST1788,Customer_1788,46,Female,Ahmedabad,2023
CUST1789,Customer_1789,26,Female,Chennai,2024
CUST1790,Customer_1790,20,Female,Bangalore,2024
CUST1791,Customer_1791,42,Female,Ahmedabad,2019
CUST1792,Customer_1792,51,Female,Jaipur,2022
CUST1793,Customer_1793,29,Female,Ahmedabad,2021
CUST1794,Customer_1794,59,Male,Hyderabad,2021
CUST1795,Customer_1795,26,Male,Chennai,2023
CUST1796,Customer_1796,32,Female,Mumbai,2019
CUST1797,Customer_1797,57,Male,Hyderabad,2019
CUST1798,Customer_1798,42,Male,Ahmedabad,2022
CUST1799,Customer_1799,22,Male,Mumbai,2021
CUST1800,Customer_1800,28,Male,Bangalore,2019
CUST1801,Customer_1801,51,Male,Mumbai,2024
CUST1802,Customer_1802,41,Male,Jaipur,2023
CUST1803,Customer_1803,32,Female,Delhi,2021
CUST1804,Customer_1804,55,Male,Jaipur,2022
CUST1805,Customer_1805,25,Male,Hyderabad,2023
CUST1806,Customer_1806,22,Male,Delhi,2020
CUST1807,Customer_1807,65,Female,Hyderabad,2024
CUST1808,Customer_1808,43,Male,Surat,2022
CUST1809,Customer_1809,35,Female,Chennai,2023
CUST1810,Customer_1810,23,Female,Kolkata,2019
CUST1811,Customer_1811,54,Female,Bangalore,2020
CUST1812,Customer_1812,65,Male,Bangalore,2022
CUST1813,Customer_1813,30,Female,Surat,2019
CUST1814,Customer_1814,45,Male,Ahmedabad,2024
CUST1815,Customer_1815,22,Female,Pune,2020
CUST1816,Customer_1816,30,Female,Hyderabad,2021
CUST1817,Customer_1817,34,Male,Kolkata,2019
CUST1818,Customer_1818,67,Male,Kolkata,2023
CUST1819,Customer_1819,57,Male,Jaipur,2022
CUST1820,Customer_1820,62,Female,Jaipur,2020
CUST1821,Customer_1821,49,Male,Pune,2019
CUST1822,Customer_1822,46,Female,Ahmedabad,2021
CUST1823,Customer_1823,68,Male,Surat,2022
CUST1824,Customer_1824,20,Female,Mumbai,2022
CUST1825,Customer_1825,57,Female,Jaipur,2019
CUST1826,Customer_1826,51,Female,Ahmedabad,2021
CUST1827,Customer_1827,57,Female,Chennai,2024
CUST1828,Customer_1828,44,Male,Bangalore,2024
CUST1829,Customer_1829,30,Male,Bangalore,2020
CUST1830,Customer_1830,62,Female,Ahmedabad,2019
CUST1831,Customer_1831,50,Male,Pune,2020
CUST1832,Customer_1832,23,Male,Surat,2024
CUST1833,Customer_1833,41,Male,Kolkata,2022
CUST1834,Customer_1834,36,Male,Pune,2020
CUST1835,Customer_1835,33,Male,Ahmedabad,2021
CUST1836,Customer_1836,57,Female,Surat,2023
CUST1837,Customer_1837,45,Male,Surat,2024
CUST1838,Customer_1838,50,Female,Hyderabad,2024
CUST1839,Customer_1839,65,Male,Delhi,2021
CUST1840,Customer_1840,58,Female,Bangalore,2020
CUST1841,Customer_1841,30,Male,Ahmedabad,2019
CUST1842,Customer_1842,60,Female,Kolkata,2022
CUST1843,Customer_1843,62,Female,Delhi,2023
CUST1844,Customer_1844,42,Male,Chennai,2019
CUST1845,Customer_1845,59,Female,Jaipur,2019
CUST1846,Customer_1846,53,Female,Hyderabad,2021
CUST1847,Customer_1847,44,Female,Jaipur,2020
CUST1848,Customer_1848,55,Female,Delhi,2024
CUST1849,Customer_1849,24,Male,Delhi,2024
CUST1850,Customer_1850,22,Female,Jaipur,2021
CUST1851,Customer_1851,60,Male,Kolkata,2020
CUST1852,Customer_1852,62,Male,Kolkata,2021
CUST1853,Customer_1853,68,Female,Mumbai,2024
CUST1854,Customer_1854,48,Male,Chennai,2019
CUST1855,Customer_1855,40,Female,Kolkata,2022
CUST1856,Customer_1856,59,Female,Chennai,2020
CUST1857,Customer_1857,27,Female,Chennai,2023
CUST1858,Customer_1858,49,Female,Delhi,2023
CUST1859,Customer_1859,60,Male,Chennai,2019
CUST1860,Customer_1860,47,Male,Hyderabad,2021
CUST1861,Customer_1861,56,Male,Jaipur,2021
CUST1862,Customer_1862,48,Male,Mumbai,2024
CUST1863,Customer_1863,35,Male,Ahmedabad,2019
CUST1864,Customer_1864,53,Male,Pune,2024
CUST1865,Customer_1865,19,Female,Mumbai,2024
CUST1866,Customer_1866,31,Female,Hyderabad,2023
CUST1867,Customer_1867,30,Male,Mumbai,2024
CUST1868,Customer_1868,46,Female,Chennai,2024
CUST1869,Customer_1869,29,Male,Delhi,2023
CUST1870,Customer_1870,56,Male,Pune,2021
CUST1871,Customer_1871,19,Female,Kolkata,2020
CUST1872,Customer_1872,49,Female,Delhi,2022
CUST1873,Customer_1873,30,Female,Chennai,2024
CUST1874,Customer_1874,63,Male,Chennai,2020
CUST1875,Customer_1875,44,Female,Pune,2023
CUST1876,Customer_1876,66,Female,Pune,2020
CUST1877,Customer_1877,58,Female,Bangalore,2022
CUST1878,Customer_1878,34,Female,Surat,2020
CUST1879,Customer_1879,57,Female,Surat,2020
CUST1880,Customer_1880,48,Female,Delhi,2020
CUST1881,Customer_1881,51,Female,Kolkata,2020
CUST1882,Customer_1882,41,Female,Mumbai,2019
CUST1883,Customer_1883,62,Female,Chennai,2024
CUST1884,Customer_1884,52,Male,Chennai,2023
CUST1885,Customer_1885,65,Female,Bangalore,2022
CUST1886,Customer_1886,23,Male,Delhi,2023
CUST1887,Customer_1887,36,Male,Delhi,2019
CUST1888,Customer_1888,47,Female,Jaipur,2019
CUST1889,Customer_1889,24,Female,Pune,2019
CUST1890,Customer_1890,27,Female,Kolkata,2024
CUST1891,Customer_1891,58,Male,Pune,2019
CUST1892,Customer_1892,49,Male,Kolkata,2020
CUST1893,Customer_1893,51,Male,Hyderabad,2023
CUST1894,Customer_1894,45,Female,Ahmedabad,2021
CUST1895,Customer_1895,32,Female,Surat,2022
CUST1896,Customer_1896,47,Female,Surat,2019
CUST1897,Customer_1897,54,Female,Kolkata,2023
CUST1898,Customer_1898,46,Female,Surat,2019
CUST1899,Customer_1899,39,Female,Pune,2024
CUST1900,Customer_1900,21,Male,Chennai,2019
CUST1901,Customer_1901,37,Male,Pune,2019
CUST1902,Customer_1902,49,Female,Kolkata,2019
CUST1903,Customer_1903,53,Female,Delhi,2019
CUST1904,Customer_1904,67,Male,Pune,2022
CUST1905,Customer_1905,21,Female,Surat,2023
CUST1906,Customer_1906,44,Male,Bangalore,2024
CUST1907,Customer_1907,34,Male,Jaipur,2019
CUST1908,Customer_1908,29,Female,Chennai,2019
CUST1909,Customer_1909,39,Female,Surat,2019
CUST1910,Customer_1910,34,Female,Bangalore,2019
CUST1911,Customer_1911,27,Male,Kolkata,2020
CUST1912,Customer_1912,18,Male,Hyderabad,2020
CUST1913,Customer_1913,39,Female,Bangalore,2021
CUST1914,Customer_1914,43,Female,Ahmedabad,2019
CUST1915,Customer_1915,35,Male,Hyderabad,2021
CUST1916,Customer_1916,67,Female,Mumbai,2022
CUST1917,Customer_1917,31,Male,Chennai,2021
CUST1918,Customer_1918,64,Female,Surat,2023
CUST1919,Customer_1919,46,Female,Mumbai,2020
CUST1920,Customer_1920,29,Male,Pune,2020
CUST1921,Customer_1921,53,Male,Kolkata,2019
CUST1922,Customer_1922,52,Female,Chennai,2019
CUST1923,Customer_1923,69,Female,Delhi,2022
CUST1924,Customer_1924,29,Female,Hyderabad,2024
CUST1925,Customer_1925,24,Female,Delhi,2022
CUST1926,Customer_1926,46,Female,Mumbai,2023
CUST1927,Customer_1927,28,Female,Bangalore,2019
CUST1928,Customer_1928,50,Male,Bangalore,2019
CUST1929,Customer_1929,23,Male,Kolkata,2022
CUST1930,Customer_1930,64,Male,Mumbai,2022
CUST1931,Customer_1931,32,Male,Jaipur,2022
CUST1932,Customer_1932,49,Female,Chennai,2020
CUST1933,Customer_1933,68,Male,Hyderabad,2021
CUST1934,Customer_1934,28,Female,Bangalore,2021
CUST1935,Customer_1935,40,Female,Bangalore,2019
CUST1936,Customer_1936,43,Female,Delhi,2020
CUST1937,Customer_1937,51,Male,Delhi,2022
CUST1938,Customer_1938,63,Male,Surat,2019
CUST1939,Customer_1939,51,Male,Pune,2020
CUST1940,Customer_1940,46,Male,Jaipur,2023
CUST1941,Customer_1941,21,Male,Delhi,2024
CUST1942,Customer_1942,34,Female,Delhi,2020
CUST1943,Customer_1943,52,Female,Chennai,2019
CUST1944,Customer_1944,30,Female,Surat,2021
CUST1945,Customer_1945,58,Female,Delhi,2022
CUST1946,Customer_1946,56,Male,Hyderabad,2024
CUST1947,Customer_1947,32,Female,Chennai,2023
CUST1948,Customer_1948,46,Female,Pune,2024
CUST1949,Customer_1949,46,Male,Mumbai,2024
CUST1950,Customer_1950,28,Female,Chennai,2020
CUST1951,Customer_1951,69,Male,Mumbai,2019
CUST1952,Customer_1952,49,Female,Bangalore,2019
CUST1953,Customer_1953,19,Female,Surat,2024
CUST1954,Customer_1954,64,Male,Pune,2022
CUST1955,Customer_1955,31,Female,Surat,2019
CUST1956,Customer_1956,37,Female,Pune,2024
CUST1957,Customer_1957,39,Female,Surat,2019
CUST1958,Customer_1958,28,Male,Chennai,2022
CUST1959,Customer_1959,44,Female,Surat,2023
CUST1960,Customer_1960,20,Male,Ahmedabad,2024
CUST1961,Customer_1961,34,Male,Pune,2021
CUST1962,Customer_1962,61,Male,Mumbai,2021
CUST1963,Customer_1963,45,Female,Pune,2024
CUST1964,Customer_1964,46,Female,Bangalore,2020
CUST1965,Customer_1965,38,Female,Hyderabad,2023
CUST1966,Customer_1966,64,Female,Ahmedabad,2020
CUST1967,Customer_1967,33,Male,Kolkata,2021
CUST1968,Customer_1968,54,Male,Pune,2022
CUST1969,Customer_1969,37,Male,Delhi,2024
CUST1970,Customer_1970,23,Male,Chennai,2019
CUST1971,Customer_1971,36,Male,Chennai,2021
CUST1972,Customer_1972,22,Male,Surat,2023
CUST1973,Customer_1973,20,Male,Surat,2021
CUST1974,Customer_1974,18,Male,Chennai,2023
CUST1975,Customer_1975,55,Male,Jaipur,2023
CUST1976,Customer_1976,32,Male,Ahmedabad,2024
CUST1977,Customer_1977,51,Female,Ahmedabad,2023
CUST1978,Customer_1978,52,Female,Mumbai,2020
CUST1979,Customer_1979,66,Female,Pune,2022
CUST1980,Customer_1980,42,Male,Kolkata,2021
CUST1981,Customer_1981,41,Male,Chennai,2022
CUST1982,Customer_1982,29,Female,Pune,2019
CUST1983,Customer_1983,35,Male,Ahmedabad,2021
CUST1984,Customer_1984,32,Male,Bangalore,2022
CUST1985,Customer_1985,61,Male,Chennai,2022
CUST1986,Customer_1986,33,Male,Pune,2024
CUST1987,Customer_1987,44,Male,Ahmedabad,2024
CUST1988,Customer_1988,25,Male,Hyderabad,2019
CUST1989,Customer_1989,63,Female,Ahmedabad,2023
CUST1990,Customer_1990,42,Male,Surat,2021
CUST1991,Customer_1991,34,Male,Delhi,2024
CUST1992,Customer_1992,46,Female,Jaipur,2021
CUST1993,Customer_1993,25,Male,Jaipur,2019
CUST1994,Customer_1994,32,Male,Surat,2024
CUST1995,Customer_1995,44,Female,Surat,2024
CUST1996,Customer_1996,63,Male,Chennai,2023
CUST1997,Customer_1997,67,Male,Hyderabad,2021
CUST1998,Customer_1998,69,Male,Hyderabad,2021
CUST1999,Customer_1999,24,Male,Chennai,2021
CUST2000,Customer_2000,20,Female,Pune,2023
CUST2001,Customer_2001,46,Female,Chennai,2024
CUST2002,Customer_2002,61,Male,Kolkata,2019
CUST2003,Customer_2003,41,Female,Kolkata,2021
CUST2004,Customer_2004,20,Male,Jaipur,2022
CUST2005,Customer_2005,37,Male,Ahmedabad,2023
CUST2006,Customer_2006,63,Female,Chennai,2020
CUST2007,Customer_2007,32,Male,Chennai,2019
CUST2008,Customer_2008,42,Male,Pune,2022
CUST2009,Customer_2009,47,Male,Mumbai,2021
CUST2010,Customer_2010,31,Male,Jaipur,2020
CUST2011,Customer_2011,24,Male,Jaipur,2019
CUST2012,Customer_2012,34,Female,Jaipur,2023
CUST2013,Customer_2013,61,Male,Ahmedabad,2020
CUST2014,Customer_2014,37,Male,Surat,2024
CUST2015,Customer_2015,53,Male,Bangalore,2020
CUST2016,Customer_2016,26,Female,Mumbai,2022
CUST2017,Customer_2017,55,Female,Ahmedabad,2019
CUST2018,Customer_2018,65,Female,Kolkata,2022
CUST2019,Customer_2019,39,Female,Pune,2022
CUST2020,Customer_2020,19,Female,Surat,2021
CUST2021,Customer_2021,41,Male,Kolkata,2023
CUST2022,Customer_2022,25,Male,Surat,2020
CUST2023,Customer_2023,28,Female,Hyderabad,2019
CUST2024,Customer_2024,30,Female,Jaipur,2024
CUST2025,Customer_2025,34,Female,Surat,2023
CUST2026,Customer_2026,25,Male,Delhi,2023
CUST2027,Customer_2027,38,Male,Jaipur,2019
CUST2028,Customer_2028,35,Male,Jaipur,2023
CUST2029,Customer_2029,47,Female,Pune,2021
CUST2030,Customer_2030,35,Male,Mumbai,2023
CUST2031,Customer_2031,63,Male,Kolkata,2021
CUST2032,Customer_2032,64,Female,Surat,2020
CUST2033,Customer_2033,48,Male,Surat,2020
CUST2034,Customer_2034,55,Female,Hyderabad,2022
CUST2035,Customer_2035,49,Male,Jaipur,2021
CUST2036,Customer_2036,28,Male,Chennai,2024
CUST2037,Customer_2037,62,Male,Bangalore,2020
CUST2038,Customer_2038,42,Female,Chennai,2023
CUST2039,Customer_2039,50,Male,Surat,2019
CUST2040,Customer_2040,55,Male,Chennai,2019
CUST2041,Customer_2041,58,Female,Pune,2021
CUST2042,Customer_2042,25,Male,Delhi,2024
CUST2043,Customer_2043,28,Female,Surat,2022
CUST2044,Customer_2044,39,Female,Surat,2023
CUST2045,Customer_2045,68,Male,Delhi,2021
CUST2046,Customer_2046,41,Female,Kolkata,2019
CUST2047,Customer_2047,58,Male,Delhi,2021
CUST2048,Customer_2048,34,Female,Chennai,2023
CUST2049,Customer_2049,29,Male,Pune,2024
CUST2050,Customer_2050,63,Female,Hyderabad,2024
CUST2051,Customer_2051,49,Male,Kolkata,2020
CUST2052,Customer_2052,32,Female,Ahmedabad,2023
CUST2053,Customer_2053,33,Male,Hyderabad,2020
CUST2054,Customer_2054,39,Male,Mumbai,2020
CUST2055,Customer_2055,45,Male,Mumbai,2020
CUST2056,Customer_2056,37,Male,Mumbai,2021
CUST2057,Customer_2057,50,Female,Mumbai,2019
CUST2058,Customer_2058,27,Male,Pune,2024
CUST2059,Customer_2059,57,Female,Hyderabad,2021
CUST2060,Customer_2060,49,Female,Jaipur,2019
CUST2061,Customer_2061,67,Female,Bangalore,2024
CUST2062,Customer_2062,50,Male,Kolkata,2023
CUST2063,Customer_2063,19,Male,Ahmedabad,2024
CUST2064,Customer_2064,50,Female,Chennai,2024
CUST2065,Customer_2065,50,Male,Surat,2024
CUST2066,Customer_2066,58,Male,Mumbai,2022
CUST2067,Customer_2067,30,Female,Ahmedabad,2023
CUST2068,Customer_2068,47,Female,Surat,2021
CUST2069,Customer_2069,50,Female,Bangalore,2021
CUST2070,Customer_2070,30,Male,Ahmedabad,2019
CUST2071,Customer_2071,69,Female,Hyderabad,2021
CUST2072,Customer_2072,43,Male,Ahmedabad,2020
CUST2073,Customer_2073,39,Male,Mumbai,2024
CUST2074,Customer_2074,56,Female,Bangalore,2021
CUST2075,Customer_2075,19,Male,Chennai,2019
CUST2076,Customer_2076,55,Male,Jaipur,2019
CUST2077,Customer_2077,56,Male,Delhi,2020
CUST2078,Customer_2078,43,Female,Mumbai,2019
CUST2079,Customer_2079,63,Female,Surat,2022
CUST2080,Customer_2080,67,Female,Bangalore,2024
CUST2081,Customer_2081,32,Female,Hyderabad,2024
CUST2082,Customer_2082,51,Male,Pune,2024
CUST2083,Customer_2083,59,Male,Bangalore,2023
CUST2084,Customer_2084,61,Male,Surat,2021
CUST2085,Customer_2085,66,Male,Delhi,2022
CUST2086,Customer_2086,57,Male,Delhi,2021
CUST2087,Customer_2087,28,Female,Kolkata,2022
CUST2088,Customer_2088,20,Male,Jaipur,2021
CUST2089,Customer_2089,23,Male,Surat,2020
CUST2090,Customer_2090,26,Male,Delhi,2019
CUST2091,Customer_2091,23,Male,Kolkata,2019
CUST2092,Customer_2092,26,Female,Kolkata,2020
CUST2093,Customer_2093,56,Male,Kolkata,2022
CUST2094,Customer_2094,48,Male,Bangalore,2023
CUST2095,Customer_2095,49,Female,Kolkata,2022
CUST2096,Customer_2096,58,Male,Mumbai,2019
CUST2097,Customer_2097,67,Male,Surat,2023
CUST2098,Customer_2098,29,Male,Mumbai,2021
CUST2099,Customer_2099,25,Female,Pune,2023
CUST2100,Customer_2100,25,Female,Delhi,2022
CUST2101,Customer_2101,67,Female,Jaipur,2020
CUST2102,Customer_2102,45,Male,Kolkata,2021
CUST2103,Customer_2103,37,Female,Hyderabad,2022
CUST2104,Customer_2104,64,Male,Hyderabad,2021
CUST2105,Customer_2105,24,Male,Delhi,2023
CUST2106,Customer_2106,28,Male,Pune,2019
CUST2107,Customer_2107,37,Male,Hyderabad,2022
CUST2108,Customer_2108,33,Male,Mumbai,2020
CUST2109,Customer_2109,21,Female,Ahmedabad,2023
CUST2110,Customer_2110,23,Female,Bangalore,2022
CUST2111,Customer_2111,39,Male,Chennai,2020
CUST2112,Customer_2112,43,Male,Hyderabad,2022
CUST2113,Customer_2113,20,Male,Jaipur,2023
CUST2114,Customer_2114,58,Male,Kolkata,2022
CUST2115,Customer_2115,59,Female,Jaipur,2021
CUST2116,Customer_2116,31,Male,Surat,2023
CUST2117,Customer_2117,28,Female,Bangalore,2022
CUST2118,Customer_2118,35,Male,Mumbai,2019
CUST2119,Customer_2119,29,Male,Pune,2022
CUST2120,Customer_2120,40,Male,Bangalore,2021
CUST2121,Customer_2121,29,Male,Chennai,2020
CUST2122,Customer_2122,30,Male,Ahmedabad,2020
CUST2123,Customer_2123,42,Female,Hyderabad,2020
CUST2124,Customer_2124,62,Male,Pune,2019
CUST2125,Customer_2125,68,Female,Pune,2021
CUST2126,Customer_2126,36,Male,Hyderabad,2023
CUST2127,Customer_2127,63,Male,Hyderabad,2020
CUST2128,Customer_2128,53,Male,Hyderabad,2021
CUST2129,Customer_2129,62,Female,Hyderabad,2022
CUST2130,Customer_2130,25,Male,Hyderabad,2019
CUST2131,Customer_2131,46,Female,Pune,2021
CUST2132,Customer_2132,49,Male,Delhi,2021
